Id,FID_1,LCGROUP,LCTYPE,AREA,GROSS_AREA,_count,_sum,_mean,JanVVmean,FebVVmean,MarchVVmean,AprilVVmean,MayVVmean,JuneVVmean,JulyVVmean,AugVVmean,SepVVmean,JanVVrange,FebVVrange,MarchVVrange,AprilVVrange,MayVVrange,JuneVVrange,JulyVVrange,AugVVrange,SeptVVrange,JanVVvariance,FebVVvariance,MarVVvariance,AprilVVvariance,MayVVvariance,JuneVVvariance,JulyVVvariance,AugVVvariance,SeptVVvariance,JanVHmean,FebVHmean,MarchVHmean,AprilVHmean,MayVHmean,JuneVHmean,JulyVHmean,AugVHmean,SepVHmean,JanVHrange,FebVHrange,MarchVHrange,AprilVHrange,MayVHrange,JuneVHrange,JulyVHrange,AugVHrange,SeptVHrange,JanVHvariance,FebVHvariance,MarVHvariance,AprilVHvariance,MayVHvariance,JuneVHvariance,JulyVHvariance,AugVHvariance,SeptVHvariance,JanVVmedian,FebVVmedian,MarVVmedian,AprilVVmedian,MayVVmedian,JuneVVmedian,JulyVVmedian,AugVVmedian,SeptVVmedian,JanVHvariance,FebVHvariance,MarVHvariance,AprilVHvariance,MayVHvariance,JuneVHvariance,JulyVHvariance,AugVHvariance,SeptVHvariance
0,NT/65186/30763,Arable,TGRS5,3.907,3.907,392,-7262.506208,-18.52680155,-11.63670049,-9.949422974,-12.591466,-9.267111126,-12.12575014,-10.06842187,-12.3470469,-13.48970317,-18.87843521,7.586923599,7.172775269,7.349124908,5.618959904,6.350335121,6.76121521,8.580457211,10.91505575,9.326917648,1.864500375,1.422742559,1.659989996,0.924025284,1.24551534,1.839858784,1.849898196,3.903459255,3.163077702,-17.99306245,-16.67028977,-19.29999224,-14.98035172,-17.93411254,-14.92885644,-17.59642676,-19.56384702,-18.87843521,8.176104546,6.402591705,8.941545486,6.60108757,7.274294853,8.249560356,8.72931385,8.484755516,9.326917648,1.814630588,1.239817979,2.214023284,1.648831958,1.540594065,1.558927222,2.597020502,2.497083217,3.163077702,-11.64880991,-9.984828949,-12.62382221,-9.180856705,-12.24384975,-10.1705513,-12.61036205,-13.91924953,-12.96116066,-18.28379536,-16.77987099,-19.64910793,-15.15154171,-17.9440136,-14.91992378,-17.95303059,-19.82437038,-19.2100296
0,NT/71411/29768,Arable,FALW,5.133,5.133,514,-9350.189209,-18.19102959,-12.12037699,-11.11090826,-13.83945762,-10.27140155,-11.48181579,-12.55291697,-11.64985708,-11.46092754,-17.36204408,7.49323225,8.080093861,8.446007729,9.201044083,6.478922844,6.536340714,7.828906536,7.510582447,7.402411461,1.42203986,1.779921752,1.860244431,3.277265898,1.244579624,1.471511252,1.459015791,1.585662649,2.04594584,-19.5027944,-18.19340957,-21.24107989,-16.61720608,-18.81132595,-18.30728548,-16.83400305,-16.80394159,-17.36204408,6.409036636,6.040834427,7.032073975,9.454452515,7.403795242,6.293898583,7.303922653,7.918902397,7.402411461,1.451243836,1.175313401,0.955064581,2.64765472,1.626715485,1.299778995,1.752773311,2.222243677,2.04594584,-12.28713131,-11.14470577,-13.89647865,-10.34490633,-11.3322463,-12.57085133,-11.567976,-11.55297184,-10.80861187,-19.49302292,-18.36309433,-21.32176208,-16.62243557,-18.79734802,-18.32629395,-16.81441402,-16.67676735,-17.23630142
0,NT/71411/29768,Arable,SB,3.824,3.824,383,-7362.871557,-19.22420772,-10.0432425,-9.725437976,-12.53553212,-5.304053888,-12.4112653,-16.54937802,-11.90798539,-10.48220515,-17.79017227,7.001163483,7.955688477,8.199769974,6.731073022,5.687194824,9.462993622,7.267174721,6.552309036,8.156005859,2.593389815,2.460437859,2.413305159,1.67792063,1.306313131,3.474416657,1.811189627,1.115718403,2.210113049,-19.61166921,-17.94656781,-20.88966103,-13.36688708,-22.28136995,-20.59701178,-19.91946983,-15.67704685,-17.79017227,8.455976486,6.794044495,6.759195328,8.142407417,9.250688553,7.021493912,9.61177063,5.090677261,8.156005859,2.073493711,1.830395804,1.920681297,1.79323209,2.762798666,1.449027369,2.939710248,1.496792836,2.210113049,-10.1416626,-9.643018246,-12.56889248,-5.15482235,-12.48224115,-16.99075127,-11.91662836,-10.38190317,-9.641629219,-19.89459038,-18.05580235,-20.99790573,-13.28208923,-22.08301544,-20.5536499,-20.033041,-15.69250679,-17.7826519
0,NT/71636/29571,Arable,SB,10.053,10.053,1005,-19589.60967,-19.49214892,-9.315179809,-6.304522299,-10.35270777,-5.011413948,-14.02674232,-17.92595729,-11.09932032,-10.35158377,-20.05798957,6.582208633,7.660522223,7.256849766,7.295189261,9.892397404,13.92352819,6.960030556,5.892895699,9.83930397,1.652283695,1.203066141,1.241806103,1.846865301,2.340232358,3.464049003,1.368497373,1.375344538,2.45296677,-18.47124753,-15.29374174,-20.65695049,-13.50793888,-24.63887929,-20.40551939,-19.30466036,-18.97808653,-20.05798957,7.114793777,7.266626358,9.093279839,7.910888672,13.98247051,9.322864533,10.55162907,11.66478443,9.83930397,1.381974779,1.569533712,1.660332522,1.8920818,5.133160911,1.97551456,2.198472844,3.358165135,2.45296677,-9.241732597,-6.205046177,-10.43338871,-5.070480824,-14.25140047,-18.20782852,-11.14862776,-10.36460304,-10.74311733,-18.4624939,-15.27772713,-20.58906746,-13.44441986,-24.79952908,-20.43008995,-19.48490429,-19.20936584,-20.15593147
0,NT/71252/29919,Arable,SB,3.01,3.01,302,-5817.664253,-19.26378892,-11.04502767,-9.444406937,-12.10568928,-6.128405759,-12.34274462,-17.02884832,-10.96494714,-10.80561043,-19.20837162,5.26586628,5.46160841,7.387608051,6.69148469,10.05651379,8.837735176,6.138888359,4.860074997,7.441761971,1.111141646,0.950366872,1.790901384,1.985643956,5.026813644,2.662532572,1.517790861,1.161168004,1.825709172,-20.0808235,-17.87060977,-20.52686952,-13.82630401,-23.50127018,-21.24498368,-19.72787457,-16.89169451,-19.20837162,6.21459198,5.930357933,7.539335251,5.280753136,9.731817245,9.685720444,6.161502838,6.680568695,7.441761971,1.703164604,1.158930278,2.108697314,0.945242684,4.18270751,2.675131196,1.408398063,2.628906135,1.825709172,-11.05490065,-9.431503296,-11.95789528,-6.176180363,-12.8546381,-17.26111031,-10.96102571,-10.95986938,-9.891906738,-20.04036236,-17.77540398,-20.4524231,-13.79588842,-23.95742893,-21.17738247,-19.85625648,-17.27749825,-19.26561928
0,NT/71869/29791,Arable,WW,7.986,7.986,799,-15606.93821,-19.53308912,-9.072037415,-7.113952745,-11.24894364,-6.706761865,-11.04195261,-16.06034028,-12.60919044,-8.826597048,-18.33035099,6.153311729,7.300417423,7.051339626,7.279942036,9.541057587,10.57043457,6.653459549,11.76672471,7.894438744,1.43099013,0.962872062,1.33633101,1.798538938,1.803420065,2.054187996,1.136923139,1.210035866,2.167425957,-18.32113849,-16.52404628,-21.35803262,-15.43480501,-17.7876274,-21.03392333,-19.10944367,-16.26772754,-18.33035099,11.56116772,11.1793251,11.51525211,9.113490105,12.2747345,11.7773304,8.77581501,7.043815613,7.894438744,1.650708047,2.464094234,2.587365537,1.617448938,1.89217735,2.891563983,1.533875651,1.501795689,2.167425957,-9.154540539,-7.056628704,-11.33603334,-6.543707609,-10.92758465,-15.85664368,-12.72204685,-8.940477371,-9.66190815,-18.32273388,-16.57505035,-21.6405735,-15.49798203,-17.77183914,-21.04970169,-19.04458141,-16.15757561,-18.47127151
0,NT/71620/29953,Arable,SB,8.754,8.754,872,-17009.07073,-19.50581505,-9.230052485,-6.271520795,-10.15179624,-4.555773354,-13.8154411,-17.95902953,-11.0832695,-9.945238006,-19.03356808,7.227506161,9.158168554,7.039731979,9.030524969,9.57126236,12.61329365,8.203817368,5.848674774,9.730923653,2.758379466,1.418900415,1.939094912,1.956186175,2.802181541,3.649524916,1.501387318,0.891607665,2.457462906,-18.60475191,-14.53987797,-20.24993073,-13.11007883,-24.5552842,-20.64598085,-19.19925844,-15.95014308,-19.03356808,7.145423889,7.793281555,7.952028275,6.070978165,16.29484177,8.254592896,9.253138542,6.515140533,9.730923653,1.742599514,1.685116734,1.428844754,1.120454991,7.084660239,1.713814639,2.429701645,1.568884251,2.457462906,-9.324447632,-6.120650768,-10.24800396,-4.526103497,-13.95038319,-18.25248718,-11.11359453,-9.871247768,-9.039824486,-18.6191988,-14.5486536,-20.0885582,-13.10095787,-24.98073292,-20.78247833,-19.24232578,-15.94263506,-19.22270012
0,NT/71376/30116,Arable,SB,2.981,2.981,296,-5830.48649,-19.69758949,-11.16243781,-9.26007658,-11.97466928,-6.313700766,-13.14237245,-17.96708662,-10.66226276,-9.582457998,-18.63556337,6.387655258,5.539558411,6.026251793,5.896841526,5.185178757,10.850173,5.197538853,5.525527,6.1814785,1.118198202,1.274857717,1.517902339,1.211690517,1.174920633,3.467061406,1.044023787,1.086304759,2.422273724,-21.10859193,-18.10206196,-20.48823268,-14.32223871,-24.14545445,-20.7974078,-18.48468628,-17.51562864,-18.63556337,8.43893528,7.077571869,7.138734818,4.170030594,13.33434868,6.606452942,7.092555046,8.348802567,6.1814785,1.975217391,2.01916187,1.481135021,0.843026932,5.945950649,1.93535508,0.826483858,2.416708578,2.422273724,-10.99803638,-9.365749359,-12.00712204,-6.34625721,-13.22247648,-18.36581802,-10.74316406,-9.528091431,-9.588339329,-21.210392,-18.34932137,-20.54341221,-14.38994074,-24.06534576,-20.79496002,-18.44244003,-17.62005138,-18.82396507
0,NT/71964/29390,Arable,WB,1.484,1.484,150,-3021.157878,-20.14105252,-9.436046882,-7.881985962,-10.08599801,-6.168013777,-11.46002416,-13.40637152,-8.688005777,-10.17737725,-19.04223119,4.532598972,5.720990181,5.22606039,6.336303473,7.080595016,8.048946381,8.232661247,4.690738678,7.093370438,1.836592871,0.881963917,0.967185204,1.753281434,1.782538909,2.144111526,3.050385557,1.162858006,1.804134693,-19.46421868,-17.80252236,-20.69273464,-14.86602487,-19.34494243,-19.23087543,-13.42731666,-18.32248051,-19.04223119,7.119595528,7.569393158,6.587123871,6.792076111,9.952069283,6.82989502,7.538051605,6.422253609,7.093370438,1.755122588,1.549527328,0.963418282,2.244739068,4.495543791,1.889884783,3.093766334,1.763400842,1.804134693,-9.445214272,-8.223191261,-10.15763855,-6.369230747,-11.25744343,-13.4007349,-8.871100426,-10.12786102,-9.297514915,-19.5240593,-18.04141235,-20.58256149,-15.07008076,-19.37901306,-19.58739567,-13.64795303,-18.4794569,-18.97484589
0,NT/71964/29390,Arable,SB,11.365,11.365,1136,-22364.96164,-19.68746624,-8.462433473,-6.527878976,-9.5708379,-4.282097696,-13.97921492,-17.82977393,-10.57205794,-10.59434525,-18.79209379,7.761368752,9.281270742,8.56203413,8.305714816,9.89250803,14.97645235,7.853478432,7.424594402,8.617516518,2.009761595,2.018511076,1.50073609,2.121154438,1.959364991,3.656327409,1.676646816,1.64128479,2.403209805,-18.60440537,-16.83548537,-21.00662337,-13.81944643,-25.00331787,-20.97874315,-18.94612429,-17.69854457,-18.79209379,8.204120636,9.00483799,11.3485508,7.732644081,16.8922472,13.69258213,11.79535007,10.65556622,8.617516518,1.655034178,2.29005172,1.736105664,1.815173451,5.689268343,2.917949951,1.952472324,2.406189401,2.403209805,-8.355406761,-6.56584692,-9.538659096,-4.318921328,-13.97463894,-17.9686718,-10.49113607,-10.66319656,-9.645092964,-18.52742672,-16.89473248,-21.07380009,-13.92379999,-25.42892647,-21.05005455,-18.94252872,-17.83955002,-18.81047058
0,NT/72265/29132,Arable,WB,15.255,15.255,1525,-31632.06313,-20.74233648,-11.15498754,-10.81453082,-12.94883212,-8.519104299,-12.40816925,-12.7526673,-6.663294677,-10.42721135,-16.51051331,7.486938953,9.549398422,7.320838928,7.772860527,8.320304871,6.481830597,9.051248074,8.696732998,6.28769207,2.188871809,1.832478559,1.698455103,1.464934215,1.796147304,1.368755062,2.344895674,1.460705069,1.149744756,-20.9868233,-19.80657314,-22.64126352,-16.00021624,-18.42073941,-20.04971513,-12.49583343,-20.26790367,-16.51051331,10.90374756,8.976912498,12.2853632,7.214168549,9.034385681,8.139598846,8.631171227,9.103754997,6.28769207,2.380268542,1.959567956,2.190547261,1.330735862,1.745296228,1.710963406,1.911161205,2.084679597,1.149744756,-11.2366972,-10.88421583,-13.07201004,-8.53840065,-12.52318478,-12.79793835,-6.573393822,-10.52703619,-7.85929966,-21.06867218,-19.88482285,-22.7211113,-16.03551865,-18.35915947,-20.02733994,-12.44963741,-20.46586609,-16.4902668
0,NT/72142/29597,Arable,WW,6.852,6.852,684,-13933.50576,-20.37062246,-9.203666839,-7.478631412,-11.02512168,-6.553548276,-10.4175078,-15.60711149,-12.25938343,-8.485633541,-17.64433171,5.665700912,5.892569065,7.722062588,6.320715904,6.059431553,8.49075222,8.087694645,8.026495457,6.699446678,1.628868171,1.055753155,1.883367332,1.341021435,1.386165031,1.902308166,1.380771396,1.541024972,1.998947387,-19.24262248,-18.10299354,-21.25152736,-15.03531232,-17.54999776,-20.79760165,-18.69989577,-15.91706032,-17.64433171,8.946918488,9.833917618,6.42707634,7.35152626,7.765729904,9.289413452,9.45662117,6.619850159,6.699446678,1.994770013,2.284685117,1.27349513,1.548749101,1.28662063,2.634491457,1.863077981,1.937402402,1.998947387,-9.284004688,-7.447091103,-11.07623434,-6.610908031,-10.37719631,-15.82117176,-12.41703796,-8.606173515,-8.91755867,-19.26235294,-18.24788284,-21.31153488,-14.89055538,-17.5356617,-20.76457405,-18.85303497,-15.81619549,-17.57334709
0,NT/72589/29202,Arable,WB,13.831,13.831,1381,-26978.14382,-19.53522362,-11.04462648,-10.61273245,-12.40181884,-7.931381069,-11.79736545,-12.66316712,-7.038952832,-10.23902105,-16.42110455,8.068330288,8.305910587,9.781970978,7.44385004,10.53576469,11.19183826,10.1553843,8.679224968,6.768939972,1.615064373,1.328022442,1.896419617,1.34767312,1.835836644,2.191191713,3.061414164,1.727476472,1.322729659,-21.58025137,-19.34541751,-21.86685406,-16.17189967,-17.88994849,-19.96318649,-12.25008496,-20.09600469,-16.42110455,13.94808865,8.634976387,11.35375786,8.365283966,9.62753582,9.161062241,8.305407524,12.16031075,6.768939972,4.32675791,1.700804884,2.852500748,1.477687366,1.873799075,1.900147115,1.751554087,3.558085263,1.322729659,-11.17943382,-10.71180916,-12.49199724,-7.968728781,-11.82999706,-12.67096424,-6.945748806,-10.36014175,-7.411890507,-21.7716217,-19.48846436,-22.0177393,-16.21506786,-18.0451622,-20.19663048,-12.20934725,-20.28450584,-16.40054512
0,NT/64770/21033,Permanent Grassland,PGRS,2.853,0,290,-4979.6803,-17.17131138,-13.31640142,-10.72135146,-13.09719047,-9.771683241,-11.893519,-12.33388369,-12.0333677,-12.31402478,-18.31489005,10.97758341,7.809697151,9.32832098,6.371095181,9.286493301,8.252675056,7.919149876,9.133495808,10.21660233,2.845265997,3.398769992,3.047766511,1.89155834,2.854698892,2.707894612,2.036089367,2.420810873,3.967963834,-18.39585094,-17.57380642,-19.76534226,-16.49666552,-17.63764273,-18.58952035,-17.77367154,-17.59829522,-18.31489005,9.889989853,8.918658257,9.802967072,7.802774429,10.86843109,10.8884325,9.14904213,7.009691238,10.21660233,3.906736493,3.759016572,4.616441111,2.984858355,4.491327933,4.083409255,3.158352941,1.421062323,3.967963834,-13.60235023,-11.11270761,-13.45787287,-10.03306198,-12.36595535,-12.74043274,-12.34199142,-12.39063835,-12.61946297,-18.87327385,-17.94019604,-19.7776289,-16.94109917,-18.24743557,-18.72594261,-17.83102417,-17.74376297,-18.6342907
0,NT/65825/21611,Arable,TGRS2,2.915,0,294,-4897.976948,-16.65978554,-11.69880098,-10.58107397,-12.02026144,-8.965084068,-11.29422085,-11.62683128,-11.08192798,-11.93541512,-17.38331782,11.09188724,9.629686832,10.93092489,7.881913662,9.60663271,8.330655098,8.960539818,7.472667694,7.359107018,4.310337601,4.904934363,5.800247301,2.625212147,3.597980154,1.827427066,3.238173797,2.199371014,1.635416719,-18.16201068,-17.06601408,-19.29938823,-15.52194154,-17.64685428,-17.04212549,-16.98194845,-17.15072912,-17.38331782,11.94731236,10.52402878,13.11407185,10.66570282,11.67853451,8.910244942,9.188679695,8.637158394,7.359107018,6.910296816,4.705510617,8.828640593,4.237173078,5.398843699,1.757303918,3.743168842,2.375642071,1.635416719,-12.20682049,-10.79830265,-12.56246185,-9.167692661,-11.79533768,-11.90889645,-11.10426331,-12.42483711,-12.13585567,-18.64949226,-17.79672813,-20.28227234,-16.13717937,-18.4773674,-17.22272873,-17.24272156,-17.30295753,-17.19166756
0,NT/66525/21798,Arable,TGRS2,9.454,0,945,-18215.32691,-19.27547821,-11.84305611,-9.375046067,-12.7966332,-9.890457178,-12.23831647,-10.77952168,-12.74253751,-12.57977581,-18.37503007,8.348399639,6.90325737,8.118918419,7.608176708,7.081651688,7.640907764,9.412115574,7.803349495,9.310256958,1.415998847,1.755348486,2.393083687,1.537699406,1.385611189,1.357898102,1.418954184,1.520788038,2.298215736,-20.28151591,-17.86510507,-21.26856271,-16.93988133,-18.51916682,-15.33525303,-18.51029727,-18.03443363,-18.37503007,10.20230389,9.718787193,10.18190384,7.617052078,8.097009659,8.871228218,9.610847473,10.11056423,9.310256958,2.092119195,1.819717136,1.947259943,2.28205537,1.619679565,1.876277896,1.976808719,1.660419679,2.298215736,-11.84306526,-9.400624275,-12.92055988,-10.03644753,-12.30960321,-10.90813065,-12.78848457,-12.63924503,-13.1583786,-20.5357151,-17.80364609,-21.37125778,-17.11821365,-18.59285164,-15.18099689,-18.54083252,-18.09979439,-18.49841118
0,NT/67128/23563,Arable,SB,17.938,0,1795,-33241.2451,-18.5187995,-8.498695925,-5.266977194,-8.69815265,-4.166187362,-13.25684395,-17.69669952,-9.98785723,-10.95171485,-19.60458451,6.435522079,8.122095823,10.78330851,10.83874229,10.31523132,16.08433723,7.978667259,8.529164314,15.10953617,1.40046132,1.294052874,2.181383491,1.669744476,2.890613781,8.149831933,1.543963706,2.161888633,4.237152325,-18.47750107,-15.27847428,-19.36323479,-13.54000776,-24.71259275,-20.22617439,-18.8811043,-19.68041245,-19.60458451,10.72425079,9.582941055,12.10228634,8.791962624,21.651371,12.80500698,11.64355278,14.78283691,15.10953617,2.595671693,2.378788291,3.518725819,2.209688401,12.52271692,5.474048452,2.612869599,6.385965972,4.237152325,-8.516765594,-5.306414366,-8.796930313,-4.047758579,-13.62475777,-18.38525963,-10.04609203,-10.91708088,-10.21844387,-18.58101082,-15.49474335,-19.63827991,-13.60699654,-25.46718979,-20.58303261,-18.97377872,-20.15492821,-19.98913002
0,NT/64473/20882,Permanent Grassland,PGRS,6.733,0,676,-5386.777083,-7.968605153,-13.22080509,-12.2088753,-14.35353889,-12.12529271,-13.56315991,-13.02460171,-14.20594305,-14.13981765,-20.00166364,11.7609992,9.408071518,9.731642723,9.341654778,9.384119987,7.901787758,11.01906157,10.84288692,11.23371983,2.377512698,2.451207087,2.210919515,2.599665922,2.836689509,1.969460817,2.113977108,3.385434602,3.772287795,-21.19203637,-19.18031742,-22.1887656,-18.96803137,-20.14249913,-19.32622836,-19.51676954,-20.58787598,-20.00166364,12.54611397,11.15896416,12.76618385,15.092556,11.05164909,9.791103363,11.0090971,10.79770851,11.23371983,4.661546314,2.334169552,4.911872024,5.719246038,2.800624221,2.543395204,3.411444958,3.852067499,3.772287795,-13.26927471,-12.28194904,-14.57972765,-12.34763193,-13.77215481,-13.22213078,-14.49330235,-14.49499416,-13.75393677,-21.57336617,-19.35263634,-22.7287674,-19.38197041,-20.36720848,-19.63013458,-19.81958961,-21.11522484,-20.16342449
0,NT/64419/20515,Permanent Grassland,PGRS,0.807,0,81,0,0,-12.30991387,-12.31837263,-12.66881511,-10.1668705,-13.17153828,-13.60345679,-12.85455984,-13.561426,-19.31646269,6.42076683,5.896677971,7.071291924,7.9971838,8.582434654,8.499641418,8.776939392,9.600661278,7.088054657,1.828092005,1.573184111,3.972090832,3.456154193,3.128597331,4.780099972,6.441983482,4.71932129,3.480700577,-19.4415345,-19.01788084,-20.43313276,-17.18667972,-18.98165564,-18.27908133,-19.19693655,-18.96916956,-19.31646269,8.853572845,5.99681282,8.947833061,8.517269135,8.030406952,9.285881043,9.573781967,8.095142365,7.088054657,4.865266252,2.103987513,4.496887044,2.772456722,2.413319026,2.61220834,5.482417561,3.640651519,3.480700577,-12.54243088,-12.56514549,-12.76047325,-10.41128016,-13.10332918,-13.14482403,-13.26831007,-13.72178698,-13.41967964,-20.14201069,-18.99264812,-20.91280746,-17.39391708,-19.46234608,-18.57048225,-20.16663074,-18.64417744,-19.47829056
0,NT/65017/21384,Arable,TGRS2,4.823,0,488,-8931.064088,-18.30136084,-12.57875523,-11.33514011,-13.10164303,-10.47867777,-12.1792526,-11.65988427,-11.73393989,-12.70933064,-17.42379121,10.51466465,9.784591675,15.42803586,9.215037823,9.121408939,6.561611652,9.803661346,9.872940063,10.19874001,1.925840403,2.53576813,3.60952509,2.469578924,2.850952077,2.041696271,2.186350887,3.219396895,2.9386583,-19.01726653,-18.14276048,-20.33124229,-16.91341113,-18.36511521,-16.29420246,-18.0164043,-18.2362396,-17.42379121,10.37425232,11.30531406,11.99334717,11.01649761,10.70702839,6.53869915,7.948059082,11.6799984,10.19874001,4.063662608,2.801304495,5.842698601,3.626805697,4.542911434,1.161209519,2.306794218,3.985511179,2.9386583,-12.88473415,-11.39787674,-13.45170116,-10.49422836,-12.51258278,-11.88168621,-12.14259338,-12.84112978,-11.49464798,-19.73507786,-18.42006874,-21.02628517,-17.28352356,-18.74853897,-16.35662365,-18.08209038,-18.22916698,-17.46678543
0,NT/66371/23937,Arable,WPOT,9.674,0,968,-20052.23521,-20.71511902,-9.317522489,-4.815929617,-8.786626222,-5.252745281,-12.10092217,-8.159173822,-7.351669563,-7.424474145,-13.84478143,8.135234356,10.71802294,7.610669136,9.311146498,8.447947502,9.911416292,8.190507412,8.786159277,8.755651474,2.605505883,1.134256717,1.774244956,2.450140897,1.776181679,3.135548431,1.966772476,2.261933098,1.989610061,-18.80724711,-13.75203006,-18.80295443,-13.77014072,-23.5567114,-16.07360398,-14.07837447,-14.16553283,-13.84478143,9.839634895,6.8138237,11.58180141,7.61858654,15.88951874,9.331287384,8.1273489,8.206264496,8.755651474,1.867575666,1.877916836,2.468181355,1.652849771,8.377653344,3.57213006,1.699250365,2.003271679,1.989610061,-9.381006241,-4.639788628,-8.804377556,-5.232944965,-12.18004417,-8.336333752,-7.242934704,-7.365947723,-7.091315746,-18.90185738,-13.84356022,-18.86682129,-13.73938608,-24.32979393,-16.10536671,-13.88844872,-14.03049088,-13.82800961
0,NT/66113/22953,Arable,TGRS3,5.523,0,553,-10212.3767,-18.46722731,-12.80058956,-11.22629252,-13.80537031,-9.866590224,-13.29395282,-13.92345643,-14.4700681,-14.27749744,-20.35087932,9.165074348,6.819581032,10.89463377,7.303644657,8.017008305,7.457322121,8.76584816,9.147289276,9.570684433,1.812163805,3.018467062,2.982403909,2.096952733,1.889910006,1.954104041,2.437466743,3.284953624,3.108930135,-21.62399454,-19.59142161,-22.57340605,-17.69647306,-20.38149118,-19.19603841,-20.64867437,-20.2760131,-20.35087932,10.76792622,9.313051224,10.43840885,8.531288147,8.291461945,9.838769913,10.51430702,12.50180149,9.570684433,4.647283202,4.138946811,3.869357963,2.437335634,1.743937906,2.571976755,4.743794263,4.855126829,3.108930135,-13.06216431,-11.44927597,-13.98355961,-10.02465248,-13.36963749,-14.08639097,-14.71843863,-14.70205879,-14.82486916,-22.07611847,-19.98763275,-23.03825188,-17.90694809,-20.52927399,-19.40648556,-20.59779167,-20.44437885,-20.24822044
0,NT/65992/22278,Permanent Grassland,PGRS,6.021,0,599,-11579.29545,-19.33104416,-12.35541511,-11.0613715,-13.01510956,-10.02799959,-12.50211352,-14.64588063,-12.28854534,-12.79897753,-18.16627242,11.29166555,8.93712616,10.51553583,10.35520267,9.173073292,11.77180243,10.06341982,7.847056866,9.04575634,2.517370361,3.973245798,3.329180349,3.210301662,1.856171492,5.87352678,3.344363921,2.412599651,3.027199657,-18.67866499,-18.55055403,-20.77232608,-16.73293318,-19.1198118,-20.03045482,-17.83598433,-19.01603969,-18.16627242,10.79104233,10.04460049,13.83237457,9.585301399,8.625160217,13.14685917,10.34540176,9.360099792,9.04575634,4.34932206,2.891054192,6.00656635,3.729328114,2.941393915,4.029215239,3.111905603,2.526020664,3.027199657,-12.7444334,-11.26111937,-13.24088097,-10.34061432,-12.74042606,-15.04255199,-12.36341858,-12.92941475,-12.76501369,-19.12997913,-18.5854435,-20.99486351,-16.92707443,-19.11276913,-20.44487,-17.74668312,-19.1676712,-18.22693634
0,NT/66022/21737,Permanent Grassland,PGRS,7.926,0,790,-16087.61977,-20.36407565,-11.85844461,-11.01955442,-12.52597421,-10.91598058,-13.51351892,-11.96761788,-14.45082319,-15.73365741,-20.54622067,8.325974941,8.042591572,8.455700397,8.867318153,8.532133579,7.613310814,11.25234556,12.80430937,12.631917,1.494372357,2.13494581,2.240738238,2.485461314,1.920152288,1.506649243,2.977446223,3.756550421,3.089721857,-20.69211678,-17.60341004,-19.95230918,-17.01640333,-19.12402537,-17.14574853,-19.80432219,-20.97092886,-20.54622067,13.2677412,10.7712965,9.727087975,8.733064651,9.288935661,7.500110626,10.22482872,12.38406944,12.631917,2.920045967,2.093616825,1.549005459,2.792970721,2.399309675,1.666913902,2.676900953,3.858609832,3.089721857,-11.85791206,-11.14118671,-12.55415106,-11.09148026,-13.59102774,-12.02168655,-14.60028744,-16.04141903,-15.51620674,-21.0166626,-17.58744812,-20.07979488,-17.12949371,-19.24945068,-17.24707413,-19.74147606,-21.21169567,-20.52656364
0,NT/66174/21753,Permanent Grassland,PGRS,1.653,0,161,-3204.597112,-19.90432989,-10.92035911,-9.72373236,-12.22279302,-9.23200929,-12.66915168,-12.88261122,-13.62606173,-13.3110289,-19.98688245,5.758779526,5.365036011,4.682590485,6.987495422,9.149510384,8.361238956,6.069494247,7.317205429,5.978136063,1.160921956,1.860909021,1.283745502,1.713673737,1.924338662,1.860230762,1.646484869,1.5554454,0.769241929,-19.22151775,-18.51194574,-20.66311903,-16.49371387,-20.23518941,-19.5526894,-20.67533686,-19.64902829,-19.98688245,6.783241272,6.450035095,7.159570694,5.226951599,7.479639053,6.413964272,6.664722443,8.088821411,5.978136063,2.160602987,1.899210591,2.263480046,1.439585263,1.9756507,2.14521177,2.914595899,2.964775463,0.769241929,-11.22518969,-9.58652401,-12.34140635,-9.393533707,-12.52464199,-12.83664417,-13.74173069,-13.39430714,-13.08175182,-19.15346336,-18.69935036,-20.888237,-16.34321594,-20.1262455,-19.97854424,-21.21571922,-19.80920792,-19.99451256
0,NT/66396/21634,Arable,WO,7.186,0,716,-14481.35706,-20.22535902,-9.948491094,-8.220953344,-11.17357273,-8.164173935,-12.7557524,-13.29208629,-12.14792661,-12.22556214,-17.24555201,7.269206524,6.540001869,6.753968716,6.773154736,11.03828096,10.1938262,7.830749989,9.886428833,10.02499104,1.058570648,1.600325164,1.479573057,1.534405856,3.491157641,2.230292737,1.870266512,1.789729506,2.489733487,-18.99365166,-16.88579933,-19.63833289,-14.21680139,-19.47941191,-17.74179777,-19.13232467,-20.10350761,-17.24555201,10.36475182,9.878238678,9.621866226,9.149158478,13.74557018,9.635101318,11.43910694,12.63139629,10.02499104,3.170690365,2.64668024,2.117284683,2.043371912,3.549116557,1.926021417,3.319221313,4.566621312,2.489733487,-10.03062868,-8.163454056,-11.23471022,-8.20116663,-12.97717571,-13.53779984,-12.12897205,-12.39569712,-9.368389606,-19.30364323,-17.04445457,-19.72393608,-14.13231897,-19.64857292,-17.82944298,-19.45595551,-20.33226204,-17.43551445
